16
Lattice="21.04 0.0 0.0 0.0 21.04 0.0 0.0 0.0 21.04" Properties=species:S:1:pos:R:3 pbc="T T T"
Ar       0.00000000       0.00000000       0.00000000
Ar       5.26000000       5.26000000       0.00000000
Ar       5.26000000       0.00000000       5.26000000
Ar       0.00000000       5.26000000       5.26000000
Ar      10.52000000       0.00000000       0.00000000
Ar      15.78000000       5.26000000       0.00000000
Ar      15.78000000       0.00000000       5.26000000
Ar      10.52000000       5.26000000       5.26000000
Ar       0.00000000      10.52000000       0.00000000
Ar       5.26000000      15.78000000       0.00000000
Ar       5.26000000      10.52000000       5.26000000
Ar       0.00000000      15.78000000       5.26000000
Ar      10.52000000      10.52000000       0.00000000
Ar      15.78000000      15.78000000       0.00000000
Ar      15.78000000      10.52000000       5.26000000
Ar      10.52000000      15.78000000       5.26000000
